family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
next,0.05,1.0,1.0,50.0,95.0,0.0,0.0196,1.0,0.0385,67.0,16.0,0.2388
next,0.1,1.0,1.0,32.0,113.0,0.0,0.0303,1.0,0.0588,67.0,6.0,0.0896
next,0.15,1.0,1.0,28.0,117.0,0.0,0.0345,1.0,0.0667,67.0,2.0,0.0299
next,0.2,1.0,0.0,26.0,119.0,1.0,0.0,0.0,0.0,67.0,2.0,0.0299
next,0.25,1.0,0.0,18.0,127.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
next,0.3,1.0,0.0,16.0,129.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
next,0.35,1.0,0.0,16.0,129.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
next,0.4,1.0,0.0,13.0,132.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
next,0.45,1.0,0.0,10.0,135.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
next,0.5,1.0,0.0,7.0,138.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
next,0.55,1.0,0.0,5.0,140.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
next,0.6,1.0,0.0,2.0,143.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
next,0.65,1.0,0.0,1.0,144.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
next,0.7,1.0,0.0,1.0,144.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
next,0.75,1.0,0.0,1.0,144.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
next,0.8,1.0,0.0,1.0,144.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
next,0.85,1.0,0.0,0.0,145.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
next,0.9,1.0,0.0,0.0,145.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
next,0.95,1.0,0.0,0.0,145.0,1.0,0.0,0.0,0.0,67.0,0.0,0.0
free,0.05,3.0,3.0,40.0,103.0,0.0,0.0698,1.0,0.1304,67.0,5.0,0.0746
free,0.1,3.0,3.0,25.0,118.0,0.0,0.1071,1.0,0.1935,67.0,4.0,0.0597
free,0.15,3.0,3.0,14.0,129.0,0.0,0.1765,1.0,0.3,67.0,0.0,0.0
free,0.2,3.0,2.0,9.0,134.0,1.0,0.1818,0.6667,0.2857,67.0,0.0,0.0
free,0.25,3.0,2.0,7.0,136.0,1.0,0.2222,0.6667,0.3333,67.0,0.0,0.0
free,0.3,3.0,2.0,5.0,138.0,1.0,0.2857,0.6667,0.4,67.0,0.0,0.0
free,0.35,3.0,2.0,5.0,138.0,1.0,0.2857,0.6667,0.4,67.0,0.0,0.0
free,0.4,3.0,2.0,5.0,138.0,1.0,0.2857,0.6667,0.4,67.0,0.0,0.0
free,0.45,3.0,2.0,2.0,141.0,1.0,0.5,0.6667,0.5714,67.0,0.0,0.0
free,0.5,3.0,2.0,2.0,141.0,1.0,0.5,0.6667,0.5714,67.0,0.0,0.0
free,0.55,3.0,2.0,2.0,141.0,1.0,0.5,0.6667,0.5714,67.0,0.0,0.0
free,0.6,3.0,2.0,2.0,141.0,1.0,0.5,0.6667,0.5714,67.0,0.0,0.0
free,0.65,3.0,2.0,2.0,141.0,1.0,0.5,0.6667,0.5714,67.0,0.0,0.0
free,0.7,3.0,2.0,2.0,141.0,1.0,0.5,0.6667,0.5714,67.0,0.0,0.0
free,0.75,3.0,2.0,2.0,141.0,1.0,0.5,0.6667,0.5714,67.0,0.0,0.0
free,0.8,3.0,2.0,0.0,143.0,1.0,1.0,0.6667,0.8,67.0,0.0,0.0
free,0.85,3.0,2.0,0.0,143.0,1.0,1.0,0.6667,0.8,67.0,0.0,0.0
