seed,family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
seed42,next,0.65,2,1,11,188,1,0.0833,0.5,0.1429,103,0,0.0
seed42,next,0.7,2,1,1,198,1,0.5,0.5,0.5,103,0,0.0
seed42,next,0.75,2,1,1,198,1,0.5,0.5,0.5,103,0,0.0
seed42,next,0.8,2,1,0,199,1,1.0,0.5,0.6667,103,0,0.0
seed42,next,0.85,2,1,0,199,1,1.0,0.5,0.6667,103,0,0.0
seed42,next,0.9,2,0,0,199,2,0.0,0.0,0.0,103,0,0.0
seed42,next,0.95,2,0,0,199,2,0.0,0.0,0.0,103,0,0.0
seed42,free,0.05,4,4,35,162,0,0.1026,1.0,0.186,103,12,0.1165
seed42,free,0.1,4,4,23,174,0,0.1481,1.0,0.2581,103,6,0.0583
seed42,free,0.15,4,4,18,179,0,0.1818,1.0,0.3077,103,3,0.0291
seed42,free,0.2,4,4,13,184,0,0.2353,1.0,0.381,103,1,0.0097
seed42,free,0.25,4,4,12,185,0,0.25,1.0,0.4,103,1,0.0097
seed42,free,0.3,4,4,12,185,0,0.25,1.0,0.4,103,1,0.0097
seed42,free,0.35,4,4,12,185,0,0.25,1.0,0.4,103,1,0.0097
seed42,free,0.4,4,4,12,185,0,0.25,1.0,0.4,103,1,0.0097
seed42,free,0.45,4,4,12,185,0,0.25,1.0,0.4,103,1,0.0097
seed42,free,0.5,4,4,12,185,0,0.25,1.0,0.4,103,1,0.0097
seed42,free,0.55,4,4,10,187,0,0.2857,1.0,0.4444,103,0,0.0
seed42,free,0.6,4,4,10,187,0,0.2857,1.0,0.4444,103,0,0.0
seed42,free,0.65,4,3,0,197,1,1.0,0.75,0.8571,103,0,0.0
seed42,free,0.7,4,3,0,197,1,1.0,0.75,0.8571,103,0,0.0
seed42,free,0.75,4,3,0,197,1,1.0,0.75,0.8571,103,0,0.0
seed42,free,0.8,4,3,0,197,1,1.0,0.75,0.8571,103,0,0.0
seed42,free,0.85,4,3,0,197,1,1.0,0.75,0.8571,103,0,0.0
seed42,free,0.9,4,3,0,197,1,1.0,0.75,0.8571,103,0,0.0
seed42,free,0.95,4,3,0,197,1,1.0,0.75,0.8571,103,0,0.0
seed42,got,0.05,32,32,25,144,0,0.5614,1.0,0.7191,103,9,0.0874
seed42,got,0.1,32,32,16,153,0,0.6667,1.0,0.8,103,4,0.0388
seed42,got,0.15,32,32,13,156,0,0.7111,1.0,0.8312,103,2,0.0194
seed42,got,0.2,32,32,11,158,0,0.7442,1.0,0.8533,103,0,0.0
seed42,got,0.25,32,32,10,159,0,0.7619,1.0,0.8649,103,0,0.0
seed42,got,0.3,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.35,32,32,0,169,0,1.0,1.0,1.0,103,0,0.0
