family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
google_play,0.8,3.0,3.0,1.0,197.0,0.0,0.75,1.0,0.8571,103.0,0.0,0.0
google_play,0.85,3.0,3.0,1.0,197.0,0.0,0.75,1.0,0.8571,103.0,0.0,0.0
google_play,0.9,3.0,2.6667,0.0,198.0,0.3333,1.0,0.8889,0.9333,103.0,0.0,0.0
google_play,0.95,3.0,1.6667,0.0,198.0,1.3333,1.0,0.5556,0.7,103.0,0.0,0.0
next,0.05,2.0,1.6667,101.3333,97.6667,0.3333,0.0158,0.8333,0.031,103.0,53.3333,0.5178
next,0.1,2.0,1.0,71.3333,127.6667,1.0,0.0141,0.5,0.0274,103.0,33.3333,0.3236
next,0.15,2.0,1.0,58.0,141.0,1.0,0.017,0.5,0.0329,103.0,27.6667,0.2686
next,0.2,2.0,1.0,43.0,156.0,1.0,0.0233,0.5,0.0444,103.0,19.0,0.1845
next,0.25,2.0,1.0,35.6667,163.3333,1.0,0.0282,0.5,0.0532,103.0,14.3333,0.1392
next,0.3,2.0,1.0,31.0,168.0,1.0,0.0321,0.5,0.0603,103.0,12.0,0.1165
next,0.35,2.0,1.0,24.0,175.0,1.0,0.0418,0.5,0.077,103.0,6.6667,0.0647
next,0.4,2.0,1.0,18.0,181.0,1.0,0.0529,0.5,0.0957,103.0,3.0,0.0291
next,0.45,2.0,1.0,15.0,184.0,1.0,0.0627,0.5,0.1113,103.0,2.0,0.0194
next,0.5,2.0,1.0,14.6667,184.3333,1.0,0.0641,0.5,0.1135,103.0,2.0,0.0194
next,0.55,2.0,1.0,13.6667,185.3333,1.0,0.0691,0.5,0.1212,103.0,1.6667,0.0162
next,0.6,2.0,1.0,9.6667,189.3333,1.0,0.1571,0.5,0.2142,103.0,1.3333,0.0129
next,0.65,2.0,1.0,7.0,192.0,1.0,0.3914,0.5,0.3211,103.0,0.0,0.0
next,0.7,2.0,1.0,3.6667,195.3333,1.0,0.5303,0.5,0.4402,103.0,0.0,0.0
next,0.75,2.0,1.0,0.3333,198.6667,1.0,0.8333,0.5,0.6111,103.0,0.0,0.0
next,0.8,2.0,1.0,0.0,199.0,1.0,1.0,0.5,0.6667,103.0,0.0,0.0
next,0.85,2.0,0.6667,0.0,199.0,1.3333,0.6667,0.3333,0.4444,103.0,0.0,0.0
next,0.9,2.0,0.0,0.0,199.0,2.0,0.0,0.0,0.0,103.0,0.0,0.0
next,0.95,2.0,0.0,0.0,199.0,2.0,0.0,0.0,0.0,103.0,0.0,0.0
free,0.05,4.0,4.0,38.6667,158.3333,0.0,0.0941,1.0,0.172,103.0,14.0,0.1359
free,0.1,4.0,4.0,24.0,173.0,0.0,0.1432,1.0,0.2505,103.0,6.0,0.0583
free,0.15,4.0,4.0,18.0,179.0,0.0,0.1821,1.0,0.308,103.0,3.0,0.0291
free,0.2,4.0,4.0,13.6667,183.3333,0.0,0.227,1.0,0.3699,103.0,1.0,0.0097
free,0.25,4.0,4.0,13.0,184.0,0.0,0.2358,1.0,0.3815,103.0,1.0,0.0097
free,0.3,4.0,4.0,12.6667,184.3333,0.0,0.2407,1.0,0.3879,103.0,1.0,0.0097
