seed,family,threshold,support,tp,fp,tn,fn,precision,recall,f1,none_support,none_false_activation,none_false_activation_rate
seed42,next,0.75,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed42,next,0.8,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed42,next,0.85,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed42,next,0.9,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed42,next,0.95,1,0,0,201,1,0.0,0.0,0.0,103,0,0.0
seed42,free,0.05,18,18,86,98,0,0.1731,1.0,0.2951,103,39,0.3786
seed42,free,0.1,18,18,51,133,0,0.2609,1.0,0.4138,103,31,0.301
seed42,free,0.15,18,17,27,157,1,0.3864,0.9444,0.5484,103,19,0.1845
seed42,free,0.2,18,17,24,160,1,0.4146,0.9444,0.5763,103,17,0.165
seed42,free,0.25,18,17,20,164,1,0.4595,0.9444,0.6182,103,17,0.165
seed42,free,0.3,18,17,20,164,1,0.4595,0.9444,0.6182,103,17,0.165
seed42,free,0.35,18,17,18,166,1,0.4857,0.9444,0.6415,103,15,0.1456
seed42,free,0.4,18,17,16,168,1,0.5152,0.9444,0.6667,103,13,0.1262
seed42,free,0.45,18,17,15,169,1,0.5312,0.9444,0.68,103,13,0.1262
seed42,free,0.5,18,16,15,169,2,0.5161,0.8889,0.6531,103,13,0.1262
seed42,free,0.55,18,16,2,182,2,0.8889,0.8889,0.8889,103,0,0.0
seed42,free,0.6,18,16,2,182,2,0.8889,0.8889,0.8889,103,0,0.0
seed42,free,0.65,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed42,free,0.7,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed42,free,0.75,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed42,free,0.8,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed42,free,0.85,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed42,free,0.9,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed42,free,0.95,18,16,0,184,2,1.0,0.8889,0.9412,103,0,0.0
seed42,got,0.05,27,27,54,121,0,0.3333,1.0,0.5,103,28,0.2718
seed42,got,0.1,27,27,27,148,0,0.5,1.0,0.6667,103,17,0.165
seed42,got,0.15,27,27,14,161,0,0.6585,1.0,0.7941,103,13,0.1262
seed42,got,0.2,27,27,13,162,0,0.675,1.0,0.806,103,13,0.1262
seed42,got,0.25,27,27,13,162,0,0.675,1.0,0.806,103,13,0.1262
seed42,got,0.3,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.35,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.4,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.45,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.5,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.55,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.6,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.65,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.7,27,27,0,175,0,1.0,1.0,1.0,103,0,0.0
seed42,got,0.75,27,25,0,175,2,1.0,0.9259,0.9615,103,0,0.0
seed42,got,0.8,27,21,0,175,6,1.0,0.7778,0.875,103,0,0.0
seed42,got,0.85,27,9,0,175,18,1.0,0.3333,0.5,103,0,0.0
seed42,got,0.9,27,3,0,175,24,1.0,0.1111,0.2,103,0,0.0
